observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	datasetId	replicateId
obsE		C1	0.00208541897547891	10	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	1
obsE		C1	0.00198873407824876	10	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	1
obsE		C1	0.00226329310485172	10	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	2
obsE		C1	0.00208238656496443	20	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	1
obsE		C1	0.00181176822503784	20	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	1
obsE		C1	0.001690103181936	20	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	2
obsE		C1	0.00192468636135114	30	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	1
obsE		C1	0.0017435449262698	30	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	1
obsE		C1	0.00223066612860558	30	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	2
obsE		C1	0.00248611986311644	40	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	1
obsE		C1	0.00253794210444402	40	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	1
obsE		C1	0.0016756035097639	40	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	2
obsE		C1	0.00212979375350733	50	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	1
obsE		C1	0.00206174739007846	50	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	1
obsE		C1	0.00190404351910509	50	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	2
obsE		C1	0.00190686817390233	60	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	1
obsE		C1	0.00218358679880876	60	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	1
obsE		C1	0.00192406683704358	60	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	2
obsE		C1	0.00219095773158651	70	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	1
obsE		C1	0.00203538035500102	70	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	1
obsE		C1	0.00210683645433599	70	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	2
obsE		C1	0.00226643635884071	80	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	1
obsE		C1	0.00235227412685243	80	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	1
obsE		C1	0.00234376272217045	80	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	2
obsE		C1	0.0023776754575547	90	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	1
obsE		C1	0.00255542447350799	90	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	1
obsE		C1	0.00206270907960401	90	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	2
obsE		C1	0.00230346300834988	100	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	1
obsE		C1	0.0025350577750195	100	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	1
obsE		C1	0.00273893564524779	100	offset_E	sigmaRel_obsE;sigmaAbs_obsE	data1	2
obsES		C1	0.917219720794906	10	""	sigma_obsES	data1	1
obsES		C1	0.827753175118888	10	""	sigma_obsES	data1	1
obsES		C1	0.901707756848278	10	""	sigma_obsES	data1	2
obsES		C1	1.17921795284701	20	""	sigma_obsES	data1	1
obsES		C1	1.04118162188717	20	""	sigma_obsES	data1	1
obsES		C1	1.02807925348662	20	""	sigma_obsES	data1	2
obsES		C1	0.848052908319266	30	""	sigma_obsES	data1	1
obsES		C1	1.21949091024411	30	""	sigma_obsES	data1	1
obsES		C1	0.88500046589004	30	""	sigma_obsES	data1	2
obsES		C1	1.07049070753682	40	""	sigma_obsES	data1	1
obsES		C1	1.09917358560556	40	""	sigma_obsES	data1	1
obsES		C1	1.09182060345259	40	""	sigma_obsES	data1	2
obsES		C1	0.925337936235171	50	""	sigma_obsES	data1	1
obsES		C1	0.906634339927339	50	""	sigma_obsES	data1	1
obsES		C1	1.04461438766021	50	""	sigma_obsES	data1	2
obsES		C1	0.928469356582539	60	""	sigma_obsES	data1	1
obsES		C1	0.974076864279114	60	""	sigma_obsES	data1	1
obsES		C1	1.15397823988378	60	""	sigma_obsES	data1	2
obsES		C1	0.976601757917959	70	""	sigma_obsES	data1	1
obsES		C1	0.963848545712512	70	""	sigma_obsES	data1	1
obsES		C1	1.01051333610464	70	""	sigma_obsES	data1	2
obsES		C1	0.894608537766431	80	""	sigma_obsES	data1	1
obsES		C1	1.05142391963843	80	""	sigma_obsES	data1	1
obsES		C1	1.11555404229829	80	""	sigma_obsES	data1	2
obsES		C1	0.917901938784582	90	""	sigma_obsES	data1	1
obsES		C1	0.915137030615942	90	""	sigma_obsES	data1	1
obsES		C1	0.93533392965065	90	""	sigma_obsES	data1	2
obsES		C1	1.16260235959141	100	""	sigma_obsES	data1	1
obsES		C1	1.08048944447958	100	""	sigma_obsES	data1	1
obsES		C1	1.31071240345055	100	""	sigma_obsES	data1	2
obsP		C1	1.13020259116104	10	""	sigma_obsP	data1	1
obsP		C1	0.86324394166184	10	""	sigma_obsP	data1	1
obsP		C1	1.22499428279846	10	""	sigma_obsP	data1	2
obsP		C1	1.59462750052017	20	""	sigma_obsP	data1	1
obsP		C1	1.92431282596193	20	""	sigma_obsP	data1	1
obsP		C1	1.90098830894865	20	""	sigma_obsP	data1	2
obsP		C1	2.81272198861114	30	""	sigma_obsP	data1	1
obsP		C1	2.8138434122181	30	""	sigma_obsP	data1	1
obsP		C1	2.73943731333158	30	""	sigma_obsP	data1	2
obsP		C1	4.15291221118981	40	""	sigma_obsP	data1	1
obsP		C1	3.86767287752251	40	""	sigma_obsP	data1	1
obsP		C1	3.15240339809537	40	""	sigma_obsP	data1	2
obsP		C1	4.5473053723575	50	""	sigma_obsP	data1	1
obsP		C1	5.93230226189994	50	""	sigma_obsP	data1	1
obsP		C1	3.71056435206394	50	""	sigma_obsP	data1	2
